name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
lizianzhai,Tokyo,Japan,,,"['chuo', 'minato', 'budapest', 'taipei', 'meguro', 'chiyoda', 'sendai', 'tokyo', 'anaheim', ' ca', 'bangkok', 'barcelona', 'brooklyn', ' ny']","[' japan', ' hungary', ' taiwan', ' usa', ' thailand', ' spain']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
KTOMIN,Shibuya-ku,Japan,,,"['chuo', 'minato', 'shibuya', 'atami', 'chiyoda', 'florence', 'fujikawaguchiko-machi', 'fukuoka', 'hakone-machi', 'hiroshima', 'hong kong', 'honolulu', ' hi']","[' japan', ' italy', ' china', ' usa']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
dream18e,Tokyo,Japan,,,"['minato', 'sapporo', 'fukuroi', 'shibuya', 'shinagawa', 'tahara', 'ueda']",[' japan'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
tnsk,Ichikawa-shi,Japan,,,"['minato', 'shibuya', 'fukuoka', 'karlsruhe', 'chiyoda', 'lausanne', 'munich', 'naha', 'paris', 'sapporo', 'shinagawa', 'sumida']","[' japan', ' germany', ' switzerland', ' france']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
n1zo,Fukuoka,Japan,,,"['ho chi minh city', 'minato', 'new york city', ' ny', 'karuizawa-machi', 'luxor', 'fukuoka', 'kanazawa', 'luang prabang', 'nha trang', 'seminyak', 'seoul', 'ubud']","[' vietnam', ' japan', ' usa', ' egypt', ' laos', ' indonesia', ' south korea']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
Soosie999,Fremantle,Australia, female , 50-64 ,"['fremantle', 'hobart', 'perth', 'budapest', 'amsterdam', 'nantes', 'kyoto', 'london', 'san sebastian - donostia', 'taito', 'melbourne', 'paris']","[' australia', ' hungary', ' the netherlands', ' france', ' japan', ' uk', ' spain']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
I really loved this tour - we did the New Years Even trip with Lily - Year of the Dragon Ghost trip. Although there was quite a large group of 18 we could still hear the commentary, questions and answers provided. I loved walking through back streets and alleys to small shrines or cemeteries, to hear the associated myths and...


More 


"
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",2 of 5 stars,
munchkin_case,Tel Aviv,Israel, female , 25-34 ,"['taito', 'london', 'chiyoda', 'chuo', 'gutach im schwarzwald', 'nikko', 'shibuya', 'sumida', 'tokyo', 'waldkirch', 'leavesden', 'minato']","[' japan', ' uk', ' germany']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
We booked a tour for two and ended up being the only ones in a rainy and windy day.
Not the ideal setting, but even in these circumstances Lilly, the tour guide, gave us a well organized and interesting tour. The storm actually ended up adding to the atmosphere:)
The specific one we were on was the ""Blood of the...


More 


"
purekko,Tokyo,Japan,,,"['minato', 'dubai', 'shibuya', 'ishigaki', 'seattle', ' wa', 'taketomicho iriomote-jima', 'hateruma-jima taketomi-cho', 'kyoto', 'orlando', ' fl', 'chiyoda', 'chuo', 'noumea']","[' japan', ' united arab emirates', ' usa', ' new caledonia']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
ymach407,Tokyo,Japan,,,"['osaka', 'minato', 'kumamoto', 'nagasaki', 'naha', 'shinjuku', 'atami', 'chiyoda', 'nakijin-son', 'nanjo', 'onna-son', 'sumida']",[' japan'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
Cate_ringling,Tokyo,Japan, female , 35-49 ,"['minato', 'hang dong', 'hong kong', 'hakone-machi', 'tokyo']","[' japan', ' thailand', ' china']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
Roll_To_Blind,Tokyo,Japan,,,"['minato', 'chuo', 'shibuya', 'london', 'shinagawa', 'amsterdam', 'chiyoda', 'fukuoka', 'koto', 'amalfi', 'akaigawa-mura', 'hachioji']","[' japan', ' uk', ' the netherlands', ' italy']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
Hiro1719,Tokyo,Japan, male , 50-64 ,"['rome', 'trieste', 'venice', 'singapore', 'siena', 'madrid', 'barcelona', 'paris', 'toledo', 'capri', 'agrigento', 'bangkok']","[' italy', ' singapore', ' spain', ' france', ' thailand']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
WildorchidTokyo,Tokyo,Japan, Female ,,"['new york city', ' ny', 'sapporo', 'khao lak', 'kitami', 'seoul', 'cape panwa', 'minato', 'biei-cho', 'tumon', 'yamanouchi-machi', 'kanazawa', 'nikko']","[' usa', ' japan', ' thailand', ' south korea', ' mariana islands']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
EECCMMRR,Tokyo,Japan, male , 35-49 ,"['nerima', 'minato', 'bangkok', 'otaru', 'chiyoda', 'taipei', 'shinjuku', 'toshima', 'shibuya', 'shanghai', 'seoul', 'osaka']","[' japan', ' thailand', ' taiwan', ' china', ' south korea']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
geneo777,Setagaya-ku,Japan,,,"['minato', 'shibuya', 'shinjuku', 'fukuoka', 'tsumagoi-mura', 'naha', 'nanjo', 'okinawa', 'sendai', 'shizuoka', 'suginami']",[' japan'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
xbutterfly55x,Moorpark,California,,,"['cairns', 'sydney', 'hermosa beach', ' ca', 'taito']","[' australia', ' usa', ' japan']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
I love ghost tours! Everywhere I go I make it a point to join at least one ghost tour. They are a great way to learn about the culture and history of an area. This tour was fabulous! We ended up being the only ones on the tour. Our guide was so knowledgeable and answered all of our questions. We...


More 


"
lene67424,Kerava,Finland,,,"['helsinki', 'new york city', ' ny', 'tallinn', 'kyoto', 'bellevue', ' wa', 'kerava', 'issaquah', ' wa', 'sumida', 'taito', 'wengen', 'aarhus', 'alicante']","[' finland', ' usa', ' estonia', ' japan', ' switzerland', ' denmark', ' spain']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
We did the ""Blood of Samurai"" tour and it was the highlight of our stay in Tokyo. I really enjoyed our guide's stories about culture, beliefs and history of Japan and the areas we visited. I have been telling them to my friends at home, too. I will definitely go again if I have a chance to visit Tokyo again.
"
joancollins69,joancollins69,joancollins69, , 35-49 ,"['melbourne', 'kuala lumpur', 'canberra', 'tokyo', 'hobart', 'nairobi', 'sydney', 'brisbane', 'marrakech', 'shinjuku', 'toowoomba', 'victoria falls']","[' australia', ' malaysia', ' japan', ' kenya', ' morocco', ' zimbabwe']",['on the wrong side of 40and enjoy nature and hot spots\nnot apposed to some night life and loving getting up close and personal with beasts (not in a biblical sense!) shopping and fag related fun '],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",4 of 5 stars,"
Despite blazing heat the three hour leisurely and informative walk was a bloody delight from start to finish. Our guide was sweet & her passion was evident & infectious, involving all members (6 of us) in the conversation and tour. There was nothing too strenuous and we had a pit stop for hydration & clean toilets. Watching the 47 ronin...


More 


"
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
2013V22WF,Tokyo,Japan, female , 35-49 ,"['minato', 'moscow']","[' japan', ' russia']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
,,,,,[],[],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
This was my second Haunted Tokyo over the years. Lilly is very knowledgable about here subject matter and her tours show a side to Tokyo rarely encountered by tourists. While the tour does focus on the story of the 47 Ronin, it does cover other famous and infamous places of old Edo. There is a fair amount of walking involved...


More 


"
acolaco777,Tokyo,Japan, female , 35-49 ,"['shibuya', 'naha', 'taipei', 'patong', 'macau', 'minato', 'sendai', 'karon', 'hong kong', 'kyoto', 'singapore', 'chiyoda']","[' japan', ' taiwan', ' thailand', ' china', ' singapore']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
LisaB1138,Houston,Texas,,,"['wisconsin dells', ' wi', 'austin', ' tx', 'napa', ' ca', 'san francisco', ' ca', 'tokyo', 'kyoto', 'shibuya', 'berkeley', ' ca', 'chiyoda', 'ephraim', ' wi', 'fish creek', ' wi', 'paris']","[' usa', ' japan', ' france']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
We did the ""Backstreets of Tokyo"" night tour. Lilly has done a lot of research, and is a great storyteller. While not ""terrifying,"" it was terribly interesting. Walking through the warren of back streets in and of itself was interesting, but we never would have found some of the haunts she took us too. I wish I'd booked a day...


More 


"
lyngriff,Townsville,Australia, female , 35-49 ,"['new york city', ' ny', 'boston', ' ma', 'cancun', 'washington dc', ' dc', 'sigatoka', 'atlantic city', ' nj', 'las vegas', ' nv', 'ubud', 'anaheim', ' ca', 'da nang', 'honolulu', ' hi']","[' usa', ' mexico', ' fiji', ' indonesia', ' vietnam', 'greater newcastle']","['I work with my husband in real estate and we usually work 7 days a week for about 5-6 weeks and then take an indulgent trip somewhere (anywhere that time permits). In addition to this we always take a big holiday over the Xmas period and go as far away as we can - this is the big one and we like to book the best of everything and experience it all. We normally choose a city for half of the trip and then a relaxing beach destination to chill out and recharge our batteries.\nTravel is our passion, we work to travel and plan to do even more of it once we retire at around age 50. ']","Jingu Baseball Stadium, Shinjuku", Sports Complexes,"
",5 of 5 stars,"
Loved the stadium, had great seats!
And you don't even have to leave your seat for a drink.
There are staff everywhere with keg backpacks pouring your favourite beer, or mixing a drink for you on the spot.
Really glad we went to the game!
"
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
nriemen,Winchester,Virginia, male , 50-64 ,"['new orleans', ' la', 'chicago', ' il', 'athens', 'istanbul', 'yosemite national park', ' ca', 'new york city', ' ny', 'siem reap', 'sequoia and kings canyon national park', ' ca', 'houston', ' tx', 'churchill', ' manitoba', 'kansas city', ' mo', 'antalya']","[' usa', ' greece', ' turkey', ' cambodia', ' canada']",[],"Jingu Baseball Stadium, Shinjuku", Sports Complexes,"
",5 of 5 stars,"
We got tickets for the all star game thru japanball and glad we did as it was worth every penny to attend this sold out event. Tickets were delivered to my hotel, getting to the game was easy and the crowds were amazing with 6 teams having players participating. Drums, flags, bugles, chants, towels, little umbrellas, banging sticks, these fans...


More 


"
