name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Julia1990222,Cochrane,Canada,,,"['calgary', ' alberta', 'cochrane', ' alberta', 'lake louise', ' alberta', 'montreal', ' quebec', 'regina', ' saskatchewan']",[' canada'],[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",1 of 5 stars,"
I booked a one hour massage the morning of my massage. Hired a baby sitter, drove 30 mins to get there and they gave my appointment to someone else. They said ""sorry- there's nothing we can do"" and sent me home out of pocket $40.00 wih no massage. They ""claimed"" to have called me, but there were no missed calls...


More 


"
Cutipietraveller,,,,,"['seattle', ' wa', 'calgary', ' alberta']","[' usa', ' canada']",[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",5 of 5 stars,"
My sister had taken me here for a treat as I was getting married and we thought it would be a great stress reliever, and it was! The atmosphere was fantastic, and the hot stone massage was great! The price was a little steep, but you get what you pay for and it was an overall great exprerience. Sometimes I...


More 


"
SMacDonald,Calgary,AB, female , 35-49 ,"['lake louise', ' alberta', 'anaheim', ' ca', 'osoyoos', ' british columbia', 'west glacier', ' mt', 'banff', ' alberta', 'kelowna', ' british columbia', 'los angeles', ' ca', 'toronto', ' ontario', 'calgary', ' alberta', 'oliver', ' british columbia', 'panorama', ' british columbia']","[' canada', ' usa', 'kananaskis country']","['We are a family of four, we travel for skiing, camping and the parents on business occasionally. ']","The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",4 of 5 stars,"
My husband and extended family have enjoyed this spa on many occassions for a variety of treatments but especially for massage therapy. You pay quite a bit extra for the experience, the robe, the slippers, the well equipped change/shower facilities. Also, there is the waiting area with the lovely tea and cucumber water, the tasty snacks and the soothing music....


More 


"
b_red_l,Calgary,Canada, male , 25-34 ,"['calgary', ' alberta', 'vancouver', ' british columbia', 'providenciales', 'edmonton', ' alberta', 'invermere', ' british columbia', 'banff', ' alberta', 'everett', ' wa', 'whiteswan lake provincial park', ' british columbia', 'long island city', ' ny']","[' canada', ' turks and caicos', ' usa']",[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",4 of 5 stars,"
In the NW of Calgary, there is spa ritual. Once you pass the sealed doors, you are in a whole new world. Something like out of a movie. The music is light and the attendants bring you flavored water. A clean smell refreshes your senses. It is like a mixture of laundry and essential oils. The staff are all attentive...


More 


"
hithereCalgary,Calgary,Calgary,,,"['calgary', ' alberta', 'bragg creek', ' alberta', 'cochrane', ' alberta']",[' canada'],[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",5 of 5 stars,"
I loved the atmosphere, the care they give you, the excellent products and the hygenic feel.
"
Grums,Calgary,Canada, female , 50-64 ,"['calgary', ' alberta', 'hanoi', 'galveston', ' tx', 'ketchikan', ' ak', 'savannah', ' ga', 'vancouver', ' british columbia', 'annapolis', ' md', 'singapore', 'golden', ' british columbia', 'nusa dua', 'beaufort', ' sc']","[' canada', ' vietnam', ' usa', 'eastern cape', ' singapore', ' indonesia']",[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",5 of 5 stars,"
Located in the suburbs but worth the travel time. Entering the building begins the experience. Wonderful packages.
"
NikkyD,Cochrane,Canada, female , 35-49 ,"['cochrane', ' alberta', 'revelstoke', ' british columbia', 'bragg creek', ' alberta', 'calgary', ' alberta', 'edmonton', ' alberta', 'canmore', ' alberta', 'erding', 'golden', ' british columbia', 'sicamous', ' british columbia', 'banff', ' alberta', 'everett', ' wa', 'frankfurt']","[' canada', ' germany', ' usa']",[],"Butterfield Acres Farm, Calgary", Farms,"
",4 of 5 stars,"
We have been there about 4 times now with our 2,5 year old boy. He loves it there every time we go. It is nice you can touch the animals. There is only outhouses but hey, it's not like you are paying big bucks to go to one of the huge 5 star amusement parks. It's a FARM, nothing needs...


More 


"
yogamama113,calgary,calgary,,,"['calgary', ' alberta', 'nuevo vallarta']","[' canada', ' mexico']",[],"Yoga and Beyond, Calgary"," ""Classes/Workshops""","
",4 of 5 stars,"
I've been to 3 classes so far and each one has been a wonderful experience. Ning's classes are great. Loved my first experience with ISHTA yoga!! I liked the authentic feel, not a glossy and showy studio. Not all about a workout...but more about YOGA! Great job guys.
"
Rockfordland,,,,,"['calgary', ' alberta', 'tofino', ' british columbia', 'victoria', ' british columbia']",[' canada'],[],"Yoga and Beyond, Calgary"," ""Classes/Workshops""","
",4 of 5 stars,"
Looking for a great studio to down dog in. Check them out- Ning Gao is an excelent intructor . Part of a great community. Best part is you can hear the birds singing from the studio. Yiou will get you sweat on
"
RazorChick,Calgary,Calgary,,,"['calgary', ' alberta', 'banff', ' alberta']",[' canada'],[],"Butterfield Acres Farm, Calgary", Farms,"
",2 of 5 stars,"
I have taken my children here on a couple of occasions, and each time we have left disappointed and feeling robbed.
For $37.77, you get admission (1 adult, 2 children) to see a few animals, goats (so many goats), cows, a couple of horses, chickens, and some pigs. There are a few other smaller animals, but you get the point....


More 


"
happytrails2me,Calgary,Canada, female , 50-64 ,"['calgary', ' alberta', 'playa paraiso', 'playa maroma', 'cancun', 'naples', ' fl', 'gosport', 'las vegas', ' nv', 'ocho rios', 'ottawa', ' ontario', 'kelowna', ' british columbia', 'marco island', ' fl', 'nanaimo', ' british columbia']","[' canada', ' mexico', ' usa', ' uk', ' jamaica']","['Careening hopelessly into middle age, my Husband and I enjoy travelling while we are still healthy enough to do so. Specific dietary requirements require careful choosing of destinations/hotels, and we research well beforehand...Trip Advisor has proved invaluable to us. ']","Butterfield Acres Farm, Calgary", Farms,"
",1 of 5 stars,"
I fully accept that this children's petting farm in Calgary, is intended for families with young children, who can fully interact with the animals. Yes, that's a great idea. However, what is inexcusable, are the disgusting conditions in which the animals are kept, and whilst young children might not see (or especially care!) about this, to us as adult visitors...


More 


"
mrsbee123,Big City,Big City,,,"['lahaina', ' hi', 'scottsdale', ' az', 'canmore', ' alberta', 'calgary', ' alberta', 'camp verde', ' az', 'ixtapa', 'las vegas', ' nv', 'panorama', ' british columbia', 'phoenix', ' az', ""ka'anapali"", ' hi', 'kelowna', ' british columbia']","[' usa', ' canada', ' mexico']",[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",2 of 5 stars,"
My husband and I visited the spa and had two treatments each plus lunch. The massage was okay, but the scrub was terrible. The woman who did it literally slapped on the scrub on each part of my body, wiped it off with a towel and then slapped on some moisturizer. Not very relaxing or inviting at all. I felt...


More 


"
Gibsons,BC,BC,,,"['calgary', ' alberta', 'cancun', 'airdrie', ' alberta', 'playa del carmen', 'vancouver', ' british columbia']","[' canada', ' mexico']",[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",3 of 5 stars,"
Let me start off by saying that this used to be my favourite spa. I have been coming here regularly for nearly 4 years and have always enjoyed it. It had been awhile since I have visited and I was looking forward to a massage and facial this afternoon and had a hugely disappointing experience.
Firstly, the three young girls...


More 


"
Angel71_Calgary,Calgary,Canada, male , 35-49 ,"['calgary', ' alberta', 'montreal', ' quebec', 'nelson', ' british columbia']",[' canada'],[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",1 of 5 stars,"
My wife went for a manicure and spent just a shy of $100. What she got was a manicure with bubbles on every single nail. I told her to go back so they can fix it or ask for her money back. She was so upset she did not want to see or talk to them at all. Instead I...


More 


"
sharonbCalgary,Calgary,Calgary,,,"['calgary', ' alberta']",[' canada'],[],"The Spa Ritual, Calgary", Spas,"

Owner description Welcome to a world of tranquil pleasure and peacefulness in Calgary, Alberta. The Spa Ritual is ""your path to rejuvenation"" through therapies and treatments inspired by ancient practices of health and wellness from Southeast Asia. 
",5 of 5 stars,"
My experience at The Spa Ritual was absolutely exquisite. From the moment I walked in the door I could felt the cares of day-to-day life being left behind. The welcoming atmosphere exhibited by the concierge and spa attendant were very apparent. The massage therapist was extremely professional yet comforting. At no time did I feel uncomfortable during the massage. I...


More 


"
