name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
LoveTheEscape,Houston,Texas,,,"['dallas', ' tx', 'san antonio', ' tx', 'grand prairie', ' tx', 'austin', ' tx', 'bellevue', ' wa', 'colorado springs', ' co', 'denver', ' co', 'florence', 'galveston island', ' tx', 'houston', ' tx', 'las vegas', ' nv', 'london']","[' usa', ' italy', ' uk']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
We woke up early for the 2hr tour but mother nature had different plans for us. Luckily the skies cleared and the owner personally called us to rescheduled. Our tour was shorter than the first but we got a discount. Our guide, Angel, was just that. Our group had a bunch of boys. They were needless to say very excited....


More 


"
ladiesfromtheeast,Dallas,Texas,,,"['dallas', ' tx']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
We went on a tour through Dallas. It was amazing and oh so much fun! Our tour guide was Angel and she was fabulous. She was fun, informative, and entertaining! Highly suggest you ask for her..you will not be sorry!
"
JillandBrett,,,,,"['dallas', ' tx', 'fraser island', 'new york city', ' ny', 'bowral', 'hervey bay', 'urangan']","[' usa', ' australia']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
Our guide Stu did a fantastic job right from the word go. Teaching us the way to ride a Segway, through to his local knowledge and his gentle but happy disposition. We had a small group of five with Stu and had a ball and learnt a lot along the way. Our one and only trip to Dallas, as we...


More 


"
forrestward,McKinney,Texas, male , 65+ ,"['margaret river', 'walpole', 'albany', 'augusta', 'dallas', ' tx', 'perth', 'rome', 'santa fe', ' nm']","[' australia', ' usa', ' italy']",['My wife & I have travelled to about 60 countries. '],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My wife and I (both in our 70's) have ridden Segways in Prague and Rome. We were excited to learn that Dallas now has Segway tours. I arranged a Segway tour for seven of our family, ages 14-71. I was the only one who had ever been on a Segway before. Everyone learned really fast and we were off on...


More 


"
MayYay17,Dallas,Texas,,,"['dallas', ' tx']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My friends and I took the Dallas Segway tour for my bachelorette party. We all LOVED it!!! it was a great time. Of course riding the segway is the most of the experience and fun, but having the right type of guide is very important! Our guides Seth and Cameron (sorry to put your names out there) were enthusiastic and...


More 


"
wfiles,Dallas,Texas,,,"['dallas', ' tx', 'long beach', ' wa', 'frisco', ' tx', 'mckinney', ' tx', 'plano', ' tx', 'addison', ' tx', 'allen', ' tx', 'carrollton', ' tx', 'lewisville', ' tx']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
First time on a Segway, was super easy and fun. Our guide was Cameron, he was both knowledgeable and made the experience awesome. My wife and I had a great time, and will be doing another tour soon. You can learn so much about Dallas, it was amazing. Thanks again Cameron for making a this so much fun.
"
Pelorojo13,Dallas,Texas, female , 35-49 ,"['kovalam', 'lagoi', 'mai khao', 'san jose del cabo', 'ixtapa', 'kookas', 'bangalore', 'calgary', ' alberta', 'hong kong', 'kelowna', ' british columbia', 'puerto vallarta', 'dallas', ' tx']","[' india', ' indonesia', ' thailand', ' mexico', ' canada', ' china', ' usa']","['We travel every chance we get (to over 22 countries) and try to get the best bang for our buck. We try to travel the road less taken and avoid AI at all costs. We stay in strange town, cities and converted hotels when we can. I write a travel blog about Asia - please check me out at http://laynainasia.blogspot.com/ ']","Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
This was my third time on a segway but I was still a little nervous due to the traffic in Dallas but Cameron eased our fears and we had a blast. He has a wealth of knowledge about Dallas and he will give you as much or as little as you want. He filled us ""Canucks"" in on the JFK...


More 


"
sw33tt3a,Denton,Texas,,,"['lago vista', ' tx', 'albuquerque', ' nm', 'las vegas', ' nv', 'new york city', ' ny', 'aquiraz', 'cancun', 'austin', ' tx', 'bloomington', ' in', 'dallas', ' tx', 'denton', ' tx', 'juneau', ' ak', 'ketchikan', ' ak']","[' usa', ' brazil', ' mexico']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My husband and I went on this tour February 2014. I grew up (Born and Raised) in Dallas, and STILL learned a lot on our 1 hour tour with Stu. We will be going back!
"
jnakita2,Cedar Rapids,Iowa,,,"['dallas', ' tx']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
This adventure had been on my bucket list for some time. During a recent visit from Iowa my daughter suggested that we go Segwaying. I found this Historic Tour of downtown Dallas online and was so excited to take the tour. What a great day, the tour guide, Cameron, was very knowledgeable, patient, caring & fun! (We all loved him)...


More 


"
Planofun,,,,,"['dallas', ' tx']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",2 of 5 stars,"
We have always wanted to ride a Segway so when I received a notice from Groupon that this company had one, I jumped on it.
Problem 1. It took them several days to get back toe when I tried to book. That was a problem because we were trying to do it when my husband was on vacation. As a...


More 


"
forrestward,McKinney,Texas, male , 65+ ,"['margaret river', 'walpole', 'albany', 'augusta', 'dallas', ' tx', 'perth', 'rome', 'santa fe', ' nm']","[' australia', ' usa', ' italy']",['My wife & I have travelled to about 60 countries. '],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My wife and I (both in our 70's) have ridden Segways in Prague and Rome. We were excited to learn that Dallas now has Segway tours. I arranged a Segway tour for seven of our family, ages 14-71. I was the only one who had ever been on a Segway before. Everyone learned really fast and we were off on...


More 


"
UPnan,Toledo Ohio,Toledo Ohio,,,"['dallas', ' tx', 'cozumel', 'denver', ' co', 'grand canyon national park', ' az', 'las vegas', ' nv', 'london', 'munich', 'new york city', ' ny', 'orlando', ' fl', 'salzburg', 'toronto', ' ontario', 'venice']","[' usa', ' mexico', ' uk', ' germany', ' austria', ' canada', ' italy']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My husband and I did this two days in a row. The segway was so much fun to ride and our tour guide, Doug, made it so fun and educational. We took one tour Thursday morning and saw many of the buildings downtown. Doug could answer any question we threw his way and gave great historical information. There weren't too...


More 


"
