name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Jleedavey,Los Angeles,California,,,"Los Angeles, CA, USA,",[],"Happy Feet Salon, Los Angeles",,,5 of 5 stars,"
This is an awesome place to get a massage. Although the name implies foot massage, it is really a whole body massage. This is a must-do for everyone who needs some pampering.
"
JackJack6,Los Angeles,California, female , 25-34 ,"Los Angeles, CA, USA,Haleiwa, HI, USA,Hauula, HI, USA,Solvang, CA, USA,Honolulu, HI, USA,Kapaa, HI, USA,Santa Clarita, CA, USA,Kapolei, HI, USA,Anaheim, CA, USA,Buena Park, CA, USA,Cairo, Egypt,West Hollywood, CA, USA,",[],"Massage Envy, Los Angeles"," Spas
",,5 of 5 stars,"
ok, for the price I guess its an OK experience. I DID NOT want to sign up for a membership-why should I sign on for a year if I haven't even tried it yet... very pushy people.
The massage was OK... just OK. Thats it... worth it? not worth it? meh.. I can't even decide.
"
ACESSIBILDADE,Rio de Janeiro,RJ,,,"Rio de Janeiro, Brazil,New York City, NY, USA,Las Vegas, NV, USA,Los Angeles, CA, USA,Malibu, CA, USA,Pocos de Caldas, Brazil,Petropolis, Brazil,Miami Beach, FL, USA,Teresopolis, Brazil,Aparecida, Brazil,Burbank, CA, USA,Buzios, Brazil,",[],"Malibu Paragliding & Paramotor, Los Angeles",,We specialize in Paragliding and Paramotor tandem flights and lessons. Over 25 years in the business with perfect safety record.,5 of 5 stars,
JDJason,"Dublin,","Dublin,",,,"Los Angeles, CA, USA,Anaheim, CA, USA,",[],"Malibu Paragliding & Paramotor, Los Angeles",,We specialize in Paragliding and Paramotor tandem flights and lessons. Over 25 years in the business with perfect safety record.,5 of 5 stars,"
Wonderful time we had at the beach. Great waves, nice sand, wash area, etc. Not so crowded. A fantastic sea food eatery called Fresh Fish Market and Patio cafe, do not miss their crabs...real juicy and straight from the tank, cooked and served!! Voila in 20 mins.
Plenty of life guards, patrol boats, and choppers. Makes you feel you are...


More 


"
Nanise1978,encino,ca, female , 35-49 ,"Los Angeles, CA, USA,San Diego, CA, USA,Burbank, CA, USA,New York City, NY, USA,Oceanside, CA, USA,Barcelona, Spain,Ojai, CA, USA,Pasadena, CA, USA,San Francisco, CA, USA,Solvang, CA, USA,Camarillo, CA, USA,Anaheim, CA, USA,",[],"Massage Envy, Los Angeles"," Spas
",,5 of 5 stars,"
I am a member of Massage Envy...however I just don't visit any of their locations. I visit the Sherman Oaks location because that is where the best works...Heidi. She is very thorough and knows what she is doing. Very rarely to i book with anyone else unless is is off or on vacation. She knows how to do it RIGHT!...


More 


"
luv2travlinstyle,Los Angeles,Los Angeles,,,"Arlington, VA, USA,Los Angeles, CA, USA,",[],"Massage Envy, Los Angeles"," Spas
",,5 of 5 stars,"
The manager of this location is in need of extensive Customer Service Training. On SEVERAL occasions she has been snide, condescending and rude.... It was worth it to lose money just to get out of my contract!
Seriously... go a bit further down the street.... there are better establishments on every corner...
Do NOT waste your money here!
"
ahaynes122,Charleston,South Carolina, female , 35-49 ,"Charleston, SC, USA,London, UK,Paris, France,San Pedro, Belize,New York City, NY, USA,Corbin, KY, USA,Rome, Italy,Islamorada, FL, USA,Las Vegas, NV, USA,Myrtle Beach, SC, USA,Orlando, FL, USA,Mount Pleasant, SC, USA,",[],"Massage Envy, Los Angeles"," Spas
",,5 of 5 stars,"
I am a member and I need an hour and a half massage. I got Bryant. I recommend him 100%! He listened to my needs and combined Reflexology, shiatsu and Swedish techniques. Go! Go! Go!
"
NeedsAVacation25,Los Angeles,Los Angeles,,,"Los Angeles, CA, USA,New York City, NY, USA,Lake Havasu City, AZ, USA,San Francisco, CA, USA,Rancho Mirage, CA, USA,Santa Monica, CA, USA,Las Vegas, NV, USA,Palm Springs, CA, USA,Punta Cana, Dominican Republic,West Hollywood, CA, USA,Beverly Hills, CA, USA,Cabo San Lucas, Mexico,",[],"Massage Envy, Los Angeles"," Spas
",,5 of 5 stars,"
You know when all your problems feel like they are going away and you take a deep breath, well, that is what you get with Jonathon at this place. He is the most amazing massage therapist I have ever met in my life and I get a lot of massages. I HIGHLY recommend him, and if he is booked up,...


More 


"
bmalloy,San Jose,CA,,,"Saint Augustine, FL, USA,Nairobi, Kenya,Savannah, GA, USA,Kochi (Cochin), India,Rome, Italy,Calistoga, CA, USA,Jacksonville, FL, USA,Los Angeles, CA, USA,Selous Game Reserve, Tanzania,Serengeti National Park, Tanzania,Ventura, CA, USA,Cheltenham, UK,",[],"The Classic Neon Cruise, Los Angeles",,,5 of 5 stars,"
This night tour of LA's neon lights was on my things to do list for years before I finally managed to be in town on a night when it was happening. I love neon signs and LA's older architecture and I was expecting to really enjoy the trip.
Driving around town in an open-topped bus at night was fun, but...


More 


"
blondeand50,Northridge,Northridge,,,"Los Angeles, CA, USA,",[],"Off 'N Running Tours, Los Angeles"," Group tours/city tour, Running
",,5 of 5 stars,"
Although we went on the running from the paparazzi tour on probably the hottest day of the year, it was still fun. It is really nice to see the city from the sidewalk perspective instead from the inside of a car. I saw things I never knew were there and I have lived here over 50 years. It is good...


More 


"
Vchurt,CARSON,CARSON,,,"Pismo Beach, CA, USA,Deming, NM, USA,Morro Bay, CA, USA,San Francisco, CA, USA,Aptos, CA, USA,Los Angeles, CA, USA,Solvang, CA, USA,Lordsburg, NM, USA,Anaheim, CA, USA,Auburn, WA, USA,Grants, NM, USA,Medford, OR, USA,",[],"L.A. Harbor Sportfishing, Los Angeles",,,5 of 5 stars,"
My daughter booked us a spot on the Whale watching cruise. Unfortunately we did not see any whales but we did see two large pods of dolphins. The Captain of the First String made sure we got a close up view of the dolphins. The First String crew was very friendly and the 2 hour cruise was very enjoyable. The...


More 


"
RBMermayd,Redondo Beach,Redondo Beach, female , 35-49 ,"Los Angeles, CA, USA,Amsterdam, The Netherlands,Anaheim, CA, USA,Angra Dos Reis, Brazil,Arches National Park, UT, USA,Assisi, Italy,Atibaia, Brazil,Avignon, France,Barcelona, Spain,Beverly Hills, CA, USA,Bilbao, Spain,Bishop, CA, USA,",[],"Off 'N Running Tours, Los Angeles"," Group tours/city tour, Running
",,5 of 5 stars,"
Hi there,
Back in Sept of '07, my friend, an avid runner, signed me up for the 5 mile Nike Run Hit Remix race. I thought, ""Great, I ran a bit back in high school, why not?"" After running for 30 seconds, I realized I was in way over my head and ended up walking the entire thing! I was...


More 


"
keliewu,Los Angeles,Los Angeles, female , 25-34 ,"Los Angeles, CA, USA,",[],"Off 'N Running Tours, Los Angeles"," Group tours/city tour, Running
",,5 of 5 stars,"
I found out about Off 'N Running Tours by chance. In 2008, I had decided out of the blue to train for a half marathon. I never ran more than 3 miles in my life but I thought, ""why not?"" So I googled training groups because as determined as I was about running my very first half marathon, I knew...


More 


"
cindyyt,Newport Beach,California, female , 25-34 ,"Los Angeles, CA, USA,Miami Beach, FL, USA,",[],"Off 'N Running Tours, Los Angeles"," Group tours/city tour, Running
",,5 of 5 stars,"
The Running from the Paparazzi Tour was really fun and interesting. We jogged along the Beverly Hills streets passing the boutiques and making stops at the best of them. Cheryl, our guide was very anxious for us to have the best experience possible and had a really awesome surprise in store for us! We got to see a lot of...


More 


"
Ishani1980,Stanton,CA, female , 25-34 ,"Los Angeles, CA, USA,",[],"Off 'N Running Tours, Los Angeles"," Group tours/city tour, Running
",,5 of 5 stars,"
I got this tour as a birthday gift from one of my really good friends. I've never been to Beverly Hills so it was a nice surprise. The highlight for me was seeing Richard Simmons on his birthday doing his exercise thing at his Barbie fun house. We didn't run too much (I think it's mainly because I found it...


More 


"
poitaj,Los Angeles,California, male , 25-34 ,"Los Angeles, CA, USA,Melbourne, Australia,Adelaide, Australia,Aoraki Mount Cook National Park (Te Wahipounamu), New Zealand,Bacchus Marsh, Australia,Bairnsdale, Australia,Ballarat, Australia,Bendigo, Australia,Broadbeach, Australia,Canberra, Australia,Castlemaine, Australia,Christchurch, New Zealand,",[],"Off 'N Running Tours, Los Angeles"," Group tours/city tour, Running
",,5 of 5 stars,"
Visiting LA from Australia, I decided to take the Running From the Paparazzi Tour after hearing about it on TV back home. The experience was so memorable that it ended up being the highlight of my trip.
On the day when I met Cheryl, the owner of Off N Running Tours and my guide for the day. Cheryl was genuinely...


More 


"
hms4uk,San Jose,California, female , 25-34 ,"San Jose, CA, USA,Amsterdam, The Netherlands,El Pescadero, Mexico,San Francisco, CA, USA,Los Angeles, CA, USA,Laguna Beach, CA, USA,Sonoma, CA, USA,Atlanta, GA, USA,Lexington, KY, USA,South Lake Tahoe, CA, USA,Todos Santos, Mexico,Grand Rivers, KY, USA,",[],"Sunset Foot Spa, Los Angeles",,,5 of 5 stars,"
I frequent a foot spa in San Francisco, so I told my friend in LA to find one in her neighborhood and did she ever. This place is great.... for $30 you get a full body massage (clothed) and it is just the perfect thing to end a long weekend. There are plenty of options if you want to add...


More 


"
julientb,Paris,France, male , 35-49 ,"Los Angeles, CA, USA,Lisbon, Portugal,Las Vegas, NV, USA,Miami Beach, FL, USA,Orlando, FL, USA,Marrakech, Morocco,Essaouira, Morocco,Nice, France,Blackpool, UK,San Francisco, CA, USA,Brighton, UK,Miami, FL, USA,",[],"Boardwalk Skate and Surf, Los Angeles",,,,
nox4you,,,,,"Sao Paulo, Brazil,New York City, NY, USA,Brasilia, Brazil,Goiania, Brazil,Rio de Janeiro, Brazil,Los Angeles, CA, USA,San Diego, CA, USA,Jundiai, Brazil,West Hollywood, CA, USA,Indaiatuba, Brazil,Londrina, Brazil,Aparecida, Brazil,",[],"Star City Tours - Private Tours, Los Angeles",,"Established in 1995, at Star City Tours our most popular tour to covers the best sights a visitor should see before going back home in 2 hours. We are located in the heart of Hollywood, we have been serving visitors to City of Los Angeles for 11 years. See the Hollywood Sign (10 min. for pictures), stars homes in Beverly Hills and Bel Air and of course Rodeo Drive, and more...",5 of 5 stars,
Andyteach,Los Angeles,California,Male ,,"Siem Reap, Cambodia,Seoul, South Korea,Hong Kong, China,Hue, Vietnam,Ho Chi Minh City, Vietnam,Los Angeles, CA, USA,Paju, South Korea,Hoi An, Vietnam,Hanoi, Vietnam,Iquitos, Peru,Las Vegas, NV, USA,Lima, Peru,","[u""My name is Andy Teach and I've been fortunate enough to have traveled to all seven continents. I love to travel and I usually check the reviews on Tripadvisor before I book a hotel or tour so I thought it would be great to help others by leaving my own reviews. If you like my photos, you can check out more on my Flickr account (andyteach) or my YouTube travel channel called Andy's Awesome Adventures. ""]","LA Rail, Los Angeles",,,5 of 5 stars,"
Taking a train trip on one of LA Rail's refurbished train cars is one of Los Angeles' best kept secrets. I've lived in Los Angeles for over 30 years and had never heard of LA Rail until I met the owner John at a recent travel convention. I went with my girlfriend to Union Station in downtown L.A. (this was...


More 


"
Tracy1303,Tring,United Kingdom, , 50-64 ,"Broadstairs, UK,Knysna, South Africa,Chandler's Cross, UK,Crawley, UK,Exeter, UK,Palm Springs, CA, USA,Polperro, UK,Santa Monica, CA, USA,Almancil, Portugal,Cape Town Central, South Africa,Farnham, UK,Franschhoek, South Africa,",[],"Hollywood Tours, Los Angeles"," Tours
",,,"
We booked and paid for a tour with this company on 2 October ($330 paid in full). It was for the 5 hour tour in a vintage Cadillac and were really excited. I received a confirmation that day and my card was charged. After several attempts to get my e-tickets over the final week before our departure I started emailing...


More 


"
Stringfellow2011,Edmonton,Canada,,,"Calgary, Alberta, Canada,St. Albert, Alberta, Canada,Toronto, Ontario, Canada,Anaheim, CA, USA,Banff, Alberta, Canada,Niagara Falls, Ontario, Canada,Buffalo, NY, USA,Canmore, Alberta, Canada,Edmonton, Alberta, Canada,Los Angeles, CA, USA,Seattle, WA, USA,Burnaby, British Columbia, Canada,",[],"Hollywood Tours, Los Angeles"," Tours
",,5 of 5 stars,"
If you are venturing out to LA, chances are you are going to want to see some of the famous sites and sounds of Hollywood. Instead of trying to navigate in the heavy traffic, a better idea is to do an arranged tour.
Hollywood tours will pick you up at your hotel, and take you to all the major sites....


More 


"
auntceli,Overland Park,Kansas,,,"Miami, FL, USA,Los Angeles, CA, USA,Fort Lauderdale, FL, USA,Anaheim, CA, USA,Atlanta, GA, USA,Belize City, Belize,Bloomington, MN, USA,Branson, MO, USA,Breckenridge, CO, USA,Buffalo, WY, USA,Chicago, IL, USA,Cocoa Beach, FL, USA,",[],"CitySights LA Tours, Los Angeles"," Bus Tours
","CitySights LA offers the best hop-on, hop-off bus tours on a fleet of new double-decker buses designed with top-deck-only seating to provide you with the best possible views of Los Angeles Attractions, neighborhoods and places of interest. It's the best way to travel Los Angeles!",5 of 5 stars,"
I decided to take this tour after being turned off by the guy with Starline Tours. He acted like they were the only tour in town and I didn't like his attitude. The next bus that came along was City Sightseeing. I talked to their guide for a minute and decided to go with them. I'm glad I did. I...


More 


"
