name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Cheesegrump,Lake Geneva,WI,,,"['boston', ' ma', 'ankeny', ' ia', 'clive', ' ia', 'des moines', ' ia', 'kansas city', ' mo', 'lake geneva', ' wi', 'las vegas', ' nv', 'lenexa', ' ks', 'williams', ' az', 'williams bay', ' wi']",[' usa'],[],"Beantown Trolley, Boston", Stairs / lift ,,5 of 5 stars,"
We had four or five drivers over the two days we used the trolley and they were all great. The trolley is a great way to see the city and jump off when you'd like to take a closer look.
"
Krowka,Chicago,Chicago, male , 25-34 ,"['boston', ' ma', 'waianae', ' hi', 'rifle', ' co', 'cambridge', ' ma', 'haleiwa', ' hi', 'aspen', ' co', 'chicago', ' il', 'kaaawa', ' hi', 'new buffalo', ' mi', 'oahu', ' hi', 'anchorage', ' ak', 'arches national park', ' ut']",[' usa'],['33 year old male who loves to travel and likes nice accommodations. '],"Beantown Trolley, Boston", Stairs / lift ,,4 of 5 stars,"I took the tour because it was included in the Boston Go Card. It was a rainy day, so it was actually a good day to get the overview of the city, without having to walk in the rain. I do agree with some other reviewers that the Old Towne Trolley - the competitor,has a lot more trolleys and they come around much more often. If you have the Boston Go Card, use it for this. Otherwise, go with the Old Towne."
china7774,Wilmington,Delaware, female , 35-49 ,"['boston', ' ma', 'san francisco', ' ca', 'chicago', ' il', 'london', 'cambridge', ' ma', 'paris', 'san antonio', ' tx', 'atlantic city', ' nj']","[' usa', ' uk', ' france']",[],"Beantown Trolley, Boston", Stairs / lift ,,5 of 5 stars,"Go first thing in the morning! I've been on several bus and trolley tours over the years and this one was great. Getting on and off was easy and felt that there was always another hop on location close by. If you stay on the whole time, be prepared for about 3 hours. It does drop you off back at your start destination (others drop you off in some random place and you have to find your way back) Our tour guide was great and informative. Use your Go Boston Pass for this and save time/money."
miniv,North Haledon,New Jersey, female , 25-34 ,"['boston', ' ma', 'kissimmee', ' fl', 'seven mile beach', 'vernon', ' nj', 'atlantic city', ' nj', 'belmar', ' nj', 'cape may', ' nj', 'dennis', ' ma', 'hershey', ' pa', 'honolulu', ' hi', 'las vegas', ' nv', 'maui', ' hi']","[' usa', ' cayman islands']",[],"Beantown Trolley, Boston", Stairs / lift ,,4 of 5 stars,We booked Beantown trolley in hopes to see the city in a short span of time. We arrived early to get prime seats by the window for optimal pictures. Our tour guide Eric was great!! Very funny and informative! The tour was easy and breezy and we rode it from the start of the tour until the end! Beantown was also less expensive than other tours we saw. Go with Beantown for a great experience!
YaYa123110,,,,,"['boston', ' ma']",[' usa'],[],"Beantown Trolley, Boston", Stairs / lift ,,1 of 5 stars,"
I have been waiting for the last two hours on a trolley. The first two were completely full and the last one the driver didn't even bother to stop. I'm now on another stop waiting for one. Never again!
"
TessieUSA,Savannah,Georgia,,,"['asheville', ' nc', 'chiang mai', 'bangkok', 'luang prabang', 'bagan', 'chiang rai', 'lexington', ' va', 'boston', ' ma', 'cha-am', 'charlottesville', ' va', 'chicago', ' il', 'fairfield', ' il']","[' usa', ' thailand', ' laos', ' myanmar']",[],"Beantown Trolley, Boston", Stairs / lift ,,1 of 5 stars,"My daughter and I and my two teenage grandsons bought two-day tickets on this trolley line. The trolleys are old, bench seats with a thin pad and the backs of the seats lean back so far you feel like you have to sit forward all the time. It was extremely hot and only one had A/c and that was modest at best. We had an older gentlemen as a guide who drove slowly over the potholes (and given the age of the trolleys and their lack of a suspension system, if the driven didn't go slow it was back-wrenching. It wasn't just the potholes, it was the age and design of the cars. Very uncomfortable. One driver, a younger guy named Mike, drove over the Salt and Pepper bridge like he was vying for an Indy title. Then he raced around the seaport area and hit a huge bump. Those of us in the back almost fell out of our seats. Disparaging Jokes about how expensive things were and where only the rich live, how kids could drive $60,000 cars because their families came from the mid-East...come on, there are ways to talk about the cost of different city areas w/o racial profiling. And the company did run less frequently and ended earlier. We ended up taking cabs in the 95 degree heat rather than wait. NOTE: plan your sightseeing based onthe route of the trolley. We wanted to do the Fenway Park tour early in the day which was stop number 11. Long ride back around to get to 6 and 7, etc. the Go-Boston card did save us money but I think you can get that and take the subway. Much better. I don't need a trite comment from the owner/manager of this line saying how sorry they are, etc. My advice, use another company! We ended up dreading the uncomfortable ride we resorted to other forms of transportation. Wish we had see the signs for the Supertour company. They were always running and looked a lot more comfortable!"
Mhlade,,,,,"['pigeon forge', ' tn', 'boston', ' ma', 'henrietta', ' ny', 'philadelphia', ' pa', 'watertown', ' ny', 'rochester', ' ny']",[' usa'],[],"Beantown Trolley, Boston", Stairs / lift ,,5 of 5 stars,"
We took our tour with someone that had started 2 weeks ago. He was great. He did a great job explaining the interesting facts of Boston. He had some great stories that we had not heard before. We can't wait to visit Bean Town again!
"
Pucknight,St. Louis,MO, male , 50-64 ,"['boston', ' ma', 'portland', ' or', 'springfield', ' il', 'cambridge', ' ma', 'nashville', ' tn', 'paris', ' tn', 'saint louis', ' mo', 'the dalles', ' or', 'tunica', ' ms']",[' usa'],[],"Beantown Trolley, Boston", Stairs / lift ,,2 of 5 stars,"It did take you around Boston, and did let you get off and on. The comments by the drivers were good. But the long walks to and from the trolly stops were sometimes too hard to manage. Also, there was no warning to people with handicaps or the elderly about the steep hills and the other problems they may have to encounter. Noticed that other trolly companies would let you off and on at other stops that would have been more convenient to my needs."
knnjones,Corona,California, female , 35-49 ,"['boston', ' ma', 'new york city', ' ny', 'orlando', ' fl', 'provo', ' ut', 'corona', ' ca', 'freeport', 'honolulu', ' hi', 'plymouth', ' ma', 'springfield', ' ma', 'cape canaveral', ' fl', 'chandler', ' az', 'gettysburg', ' pa']","[' usa', ' bahamas']",[],"Beantown Trolley, Boston", Stairs / lift ,,2 of 5 stars,"We used this company because of our Go Boston Card. If we were to do it again, we would use Old Towne Trolley. We would be at a stop and 2-3 of them would come before Beantown would come. The guy on the first day said that our stop by Prudential didn't pick up until 10:20. We were frustrated that we had to wait so long to start our day. Well, that is when he came and wanted our tips. The next day we started at 9. The trollies were old, seat cushions were thin and all over the floor. We had to put them on the benches to sit. Don't waste your money. However, the guides gave great information."
klfr,Ajax,Ontario,,,"['holguin', 'rafael freyre', 'boston', ' ma', 'cuba', 'cambridge', ' ma', 'peabody', ' ma', 'salem', ' ma']","[' cuba', ' usa', ' caribbean']",[],"Beantown Trolley, Boston", Stairs / lift ,,2 of 5 stars,"Let me just say that this review should NOT be a reflection of the Beantown trolley the tour company. My frustration with the tour is solely directed at the horrible driver we had. The Beantown trolley tour itself is nice, the trolleys were much less crowded than any other trolley tours and we were fortunate enough to have one wonderful driver, Anthony, who was informative, entertaining and fun. I wish we had had him for the entire tour rather than just 3 stops.

Our driver, John, was terrible. He spent the entire time talking about his mother, his job hunting, his profile on Linked In, his support group for the unemployed. I am on a tour, I am not here to network with you or find your mother a boyfriend. All the while, we were passing the sites of Boston with very little to no commentary. I have no idea what we were seeing most of the time. We hopped off once, thankfully, at Fenway. I wasn't sure if he was going to let us off, but I kept saying we wanted to get off and he finally stopped. We got back on for one stop to Cambridge, only to hop back on there and get John as our driver again. I should mention that the trolley was really late and his boss kept calling so I assume it was John and not the trolley or the traffic?! Unfortunately, this was the leg of the tour that we had planned to stay on for the longest time. Again, he continued on about his mother, his job hunt, anything but what we were actually seeing. It was boring, it was frustrating, it was a complete waste of my time. I would have gotten off and waited for another trolley but it was rainy and cold and time was getting late. I won't comment on his driving other than to say that drivers kept honking at him, repeatedly. He kept saying ""I don't know why they're honking at me, I'm in my lane"". If it happens once or twice, maybe...but that many times... I think the problem is you, John.

Boston is a beautiful city and we thought that taking the trolley was the best way to see the most in the least amount of time. John completely wasted our time and our tour. Beantown Trolley, this driver is doing a disservice to your company and your guests."
IzzyEdmonton,Edmonton,Canada, Female ,,"['edmonton', ' alberta', 'new york city', ' ny', 'paris', 'boston', ' ma', 'san francisco', ' ca', 'rome', 'las vegas', ' nv', 'vancouver', ' british columbia', 'honolulu', ' hi', 'ottawa', ' ontario', 'philadelphia', ' pa', 'nice']","[' canada', ' usa', ' france', ' italy']","[""Love to travel! Have been to every continent except Oceana and Antartica! Favourite is Europe with Italy and Denmark right at the top!!! High standards, don't mind paying for quality but I EXPECT to get what I pay for - if I'm paying for a 5 star property, I expect the hotel or restaurant to live up to it. ""]","Beantown Trolley, Boston", Stairs / lift ,,3 of 5 stars,"The only reason we went with this company was because they picked us up right in front of our hotel. The tour was ok. It allowed us to see Boston on a tight schedule but we were not very impressed with the different tour guides/drivers we had - they didn't give us much information or when they did try to talk, the microphones didn't project to the back of the trolley, so it was hard to hear. The other tour companies seem to have a lot more trollies and a lot more customers. Our trollies were always mostly empty on a Sat afternoon whereas the other companies' trollies were quite full. The last trolley was around 4:30pm or so - didn't allow for much time to hop off to do the detail sightseeing that we wanted. So, for $35, we got a loop around the city and that's about it. Not really worth it."
